,cusip,conm,tic,rdq_1,atq_1,dlttq_1,ltq_1,cheq_1,oibdpq_1,ppentq_1,piq_1,revtq_1,niq_1,cogsq_1,xoprq_1,xintq_1,oiadpq_1,dlcq_1,rdq_2,atq_2,dlttq_2,ltq_2,cheq_2,oibdpq_2,ppentq_2,piq_2,revtq_2,niq_2,cogsq_2,xoprq_2,xintq_2,oiadpq_2,dlcq_2,rdq_3,atq_3,dlttq_3,ltq_3,cheq_3,oibdpq_3,ppentq_3,piq_3,revtq_3,niq_3,cogsq_3,xoprq_3,xintq_3,oiadpq_3,dlcq_3,rdq_4,atq_4,dlttq_4,ltq_4,cheq_4,oibdpq_4,ppentq_4,piq_4,revtq_4,niq_4,cogsq_4,xoprq_4,xintq_4,oiadpq_4,dlcq_4,rdq_5,atq_5,dlttq_5,ltq_5,cheq_5,oibdpq_5,ppentq_5,piq_5,revtq_5,niq_5,cogsq_5,xoprq_5,xintq_5,oiadpq_5,dlcq_5,rdq_6,atq_6,dlttq_6,ltq_6,cheq_6,oibdpq_6,ppentq_6,piq_6,revtq_6,niq_6,cogsq_6,xoprq_6,xintq_6,oiadpq_6,dlcq_6,rdq_7,atq_7,dlttq_7,ltq_7,cheq_7,oibdpq_7,ppentq_7,piq_7,revtq_7,niq_7,cogsq_7,xoprq_7,xintq_7,oiadpq_7,dlcq_7,rdq_8,atq_8,dlttq_8,ltq_8,cheq_8,oibdpq_8,ppentq_8,piq_8,revtq_8,niq_8,cogsq_8,xoprq_8,xintq_8,oiadpq_8,dlcq_8,rdq_9,atq_9,dlttq_9,ltq_9,cheq_9,oibdpq_9,ppentq_9,piq_9,revtq_9,niq_9,cogsq_9,xoprq_9,xintq_9,oiadpq_9,dlcq_9,rdq_10,atq_10,dlttq_10,ltq_10,cheq_10,oibdpq_10,ppentq_10,piq_10,revtq_10,niq_10,cogsq_10,xoprq_10,xintq_10,oiadpq_10,dlcq_10,rdq_11,atq_11,dlttq_11,ltq_11,cheq_11,oibdpq_11,ppentq_11,piq_11,revtq_11,niq_11,cogsq_11,xoprq_11,xintq_11,oiadpq_11,dlcq_11,rdq_12,atq_12,dlttq_12,ltq_12,cheq_12,oibdpq_12,ppentq_12,piq_12,revtq_12,niq_12,cogsq_12,xoprq_12,xintq_12,oiadpq_12,dlcq_12
10,74837220,QUESTRON TECHNOLOGY INC,QUSTQ,1997-05-07,19.725,1.531,4.666,0.874,0.498,0.444,0.358,3.912,0.21,2.328,3.414,0.06,0.418,0.625,1997-08-05,19.374,0.875,3.608,0.775,0.615,0.492,0.447,5.181,0.263,3.132,4.566,0.067,0.514,0.625,1997-10-28,34.248,9.006,14.522,1.081,0.906,0.857,0.698,6.646,0.41,4.048,5.74,0.08,0.778,1.742,1998-02-26,35.195,9.894,15.297,0.875,1.691,0.911,1.286,9.971,0.754,5.979,8.28,0.306,1.592,1.802,1998-05-07,37.647,10.555,16.925,0.641,1.729,1.262,1.284,10.401,0.758,6.181,8.672,0.281,1.565,1.861,1998-07-30,39.535,10.826,18.162,0.543,1.718,1.244,1.217,10.671,0.717,6.381,8.953,0.332,1.549,1.862,1998-10-29,68.358,30.566,41.135,0.087,3.085,1.452,1.755,17.799,1.036,10.66,14.714,1.008,2.763,2.046,1999-03-01,77.725,39.286,49.921,0.229,2.731,2.043,1.313,18.097,0.775,11.098,15.366,1.089,2.402,1.812,1999-05-11,82.364,44.787,53.857,1.232,2.812,1.995,1.191,19.304,0.703,11.816,16.492,1.252,2.443,1.685,1999-08-09,129.914,84.131,96.405,0.993,3.933,2.542,1.579,29.974,-0.583,18.465,26.041,1.791,3.37,1.415,1999-11-15,134.988,86.607,99.796,1.414,3.76,2.543,0.635,29.324,0.349,17.973,25.564,2.545,3.18,1.396,2000-03-15,137.998,87.809,102.926,0.111,4.551,2.899,1.046,30.356,0.452,17.369,25.805,2.908,3.954,1.747
11,00256410,ABATIX CORP,ABIX,1997-05-01,11.931,0.0,7.427,0.023,0.391,0.761,0.193,8.47,0.116,6.061,8.079,0.099,0.297,5.06,1997-07-29,12.121,0.0,7.51,0.003,0.598,0.751,0.393,9.395,0.238,6.735,8.797,0.11,0.497,5.164,1997-10-29,10.367,0.0,5.535,0.096,0.543,0.691,0.373,9.202,0.232,6.597,8.659,0.103,0.451,3.354,1998-02-27,9.854,0.0,4.676,0.305,0.544,0.632,0.374,7.888,0.255,5.533,7.344,0.07,0.453,3.01,1998-05-06,10.467,0.0,5.102,0.188,0.463,0.585,0.322,8.675,0.187,6.174,8.212,0.054,0.371,2.328,1998-07-30,11.884,0.0,6.143,0.178,0.764,0.541,0.609,10.158,0.376,7.24,9.394,0.067,0.67,3.354,1998-11-04,10.931,0.0,4.903,0.108,0.6,0.477,0.445,9.438,0.287,6.666,8.838,0.069,0.509,2.901,1999-03-04,10.596,0.0,4.408,0.224,0.65,0.452,0.512,9.057,0.317,6.398,8.407,0.049,0.559,2.854,1999-05-19,11.822,0.0,5.966,0.057,0.365,0.542,0.191,9.878,0.115,7.037,9.513,0.068,0.259,3.829,1999-08-13,15.492,0.0,9.426,0.054,0.554,0.565,0.368,11.262,0.21,8.066,10.708,0.083,0.434,5.8,1999-11-12,15.664,0.0,9.404,0.078,0.549,0.541,0.315,11.818,0.194,8.462,11.269,0.122,0.43,5.76,2000-03-09,15.205,0.0,9.172,0.107,0.135,0.63,-0.114,11.272,-0.058,8.325,11.137,0.114,0.011,5.826
12,02341Q20,AMCON DISTRIBUTING CO,DIT,1997-02-12,23.848,8.473,17.657,0.153,0.893,3.497,1.656,31.575,0.977,26.884,30.682,0.193,0.696,0.356,1997-05-08,22.431,8.421,16.156,0.174,0.569,3.674,0.223,30.121,0.132,25.749,29.552,0.199,0.355,0.341,1997-08-08,24.62,9.861,17.863,0.147,1.033,3.554,0.677,36.974,0.399,32.089,35.941,0.218,0.807,0.325,1997-12-23,23.497,8.791,16.289,0.155,1.177,3.609,0.733,40.221,0.433,34.613,39.044,0.257,0.945,2.321,1998-02-13,45.525,21.348,37.639,0.12,1.728,4.911,1.155,52.049,0.672,44.883,50.321,0.402,1.451,5.073,1998-05-05,38.453,19.179,30.293,0.019,1.181,4.844,0.406,58.046,0.268,50.633,56.865,0.553,0.926,1.032,1998-08-05,43.382,19.497,34.452,0.036,1.874,4.703,1.236,63.75,0.754,55.413,61.876,0.455,1.609,1.666,1998-12-02,39.644,15.768,30.039,0.038,1.776,4.467,1.104,67.536,0.664,58.804,65.76,0.405,1.453,6.411,1999-02-08,48.504,14.786,37.423,0.04,3.104,4.467,2.395,69.009,1.443,58.363,65.905,0.446,2.808,6.103,1999-05-10,44.748,11.707,33.372,0.066,1.997,4.396,1.425,77.439,0.862,68.086,75.442,0.379,1.692,5.516,1999-08-03,50.411,15.761,37.731,0.348,2.216,6.775,1.361,89.651,0.85,78.986,87.435,0.41,1.764,6.381,1999-12-06,68.589,27.195,55.331,1.728,2.408,7.503,1.0,94.902,0.681,83.087,92.494,0.52,1.6,15.356
13,92330410,VENTURIAN CORP,VENT,1997-05-07,19.811,0.093,10.316,0.648,-0.694,1.942,-0.896,6.743,-0.896,4.691,7.437,0.094,-0.844,3.901,1997-08-04,18.434,0.189,9.269,0.575,-0.23,2.092,-0.355,8.078,-0.355,5.677,8.308,0.114,-0.384,3.064,1997-11-12,18.929,0.411,11.057,0.568,-1.158,2.279,-1.293,4.714,-1.293,3.305,5.872,0.13,-1.315,4.585,1998-03-05,23.888,3.954,14.527,0.564,0.639,2.206,0.219,8.044,0.219,5.566,7.405,0.174,0.564,3.068,1998-04-30,26.894,3.891,17.721,0.391,0.337,2.169,-0.188,7.396,-0.188,4.903,7.059,0.219,0.208,5.243,1998-08-05,28.59,3.999,18.905,2.498,1.208,2.297,0.517,12.679,0.482,9.123,11.471,0.208,1.076,2.442,1998-11-03,27.172,4.385,16.067,1.313,1.307,2.245,1.2,12.209,1.016,8.535,10.902,0.191,1.177,1.428,1999-03-02,22.48,4.424,10.783,3.799,0.471,2.551,0.365,9.429,0.521,6.625,8.958,0.164,0.292,0.372,1999-05-06,22.343,4.335,10.628,1.749,0.195,2.51,0.018,7.109,0.018,4.89,6.914,0.15,0.052,0.857,1999-08-05,21.592,4.284,10.221,2.631,-0.284,2.509,-0.377,5.727,-0.377,4.165,6.011,0.142,-0.435,0.681,1999-11-04,23.196,4.213,11.441,2.051,-0.253,2.502,0.44,5.211,0.44,3.605,5.464,0.148,-0.401,0.721,2000-02-17,22.846,4.179,12.319,2.196,-0.773,2.373,-1.16,4.61,-1.16,3.466,5.383,0.154,-0.913,0.578
14,83606610,SOUND ADVICE INC,SUND.1,1996-11-11,52.3,1.517,35.127,0.164,1.088,14.193,0.004,40.351,0.004,27.3,39.263,0.335,0.336,12.378,1997-02-11,50.45,1.474,32.752,0.182,2.21,14.485,1.0,47.724,0.525,31.936,45.514,0.443,1.425,7.243,1997-05-13,50.871,1.429,33.257,0.055,0.52,14.035,-0.084,35.431,-0.084,23.211,34.911,0.356,0.25,12.045,1997-09-29,46.55,1.384,30.252,0.081,0.245,13.667,-1.402,32.117,-1.316,20.068,31.872,0.422,-1.038,12.046,1998-06-08,47.906,0.816,32.447,0.084,1.421,13.84,0.246,33.648,0.117,20.989,32.227,0.378,0.607,17.344,1998-09-14,43.613,0.801,28.385,0.535,0.98,13.67,-0.205,33.519,-0.231,21.297,32.539,0.379,0.155,13.106,1998-12-09,53.925,0.799,38.581,1.277,1.39,14.242,0.251,34.422,0.116,21.713,33.032,0.309,0.531,16.401,1999-04-27,55.217,0.797,39.159,1.384,2.95,16.007,1.725,53.002,0.705,33.958,50.052,0.351,2.045,14.243,1999-06-14,54.066,0.795,37.388,0.08,1.832,15.492,0.62,38.467,0.62,24.008,36.635,0.349,0.96,16.767,1999-09-13,51.204,0.793,33.635,1.217,2.101,14.693,0.882,40.684,0.882,25.846,38.583,0.357,1.228,12.324,1999-12-08,56.988,0.791,38.418,1.243,2.127,15.293,0.959,39.264,0.959,24.328,37.137,0.318,1.266,15.866,2000-03-28,60.932,4.152,38.24,0.565,4.181,15.024,2.847,58.934,4.065,37.416,54.753,0.343,3.328,10.489
15,53224410,LIGHTNING ROD SOFTWARE INC,LROD,1997-02-05,8.429,0.863,2.331,1.789,-0.237,2.589,-0.368,2.006,-0.368,0.196,2.243,0.021,-0.393,0.042,1997-04-29,7.417,0.857,1.882,2.135,-0.419,2.444,-0.562,1.668,-0.562,0.144,2.087,0.021,-0.572,0.042,1997-07-28,6.919,0.846,1.79,1.975,-0.099,2.318,-0.242,1.655,-0.242,0.153,1.754,0.021,-0.247,0.043,1997-11-11,6.773,0.835,1.779,1.945,-0.009,2.218,-0.138,1.727,-0.138,0.218,1.736,0.02,-0.143,0.044,1998-01-27,6.246,0.822,1.644,2.107,-0.253,2.14,-0.393,1.223,-0.393,0.169,1.476,0.021,-0.397,0.045,1998-04-27,5.973,0.81,1.637,2.176,-0.132,2.053,-0.263,1.288,-0.265,0.168,1.42,0.019,-0.275,0.046,1998-07-17,5.52,0.798,1.445,2.075,-0.12,1.965,-0.261,0.905,-0.261,0.1,1.025,0.02,-0.261,0.047,1998-11-12,10.462,0.343,1.849,6.988,-0.115,1.902,5.339,0.941,4.61,0.124,1.056,0.012,-0.252,0.087,1999-02-16,10.365,0.32,1.661,6.774,-0.336,1.864,-0.04,0.868,-0.024,0.111,1.204,0.01,-0.432,0.09,1999-05-14,8.453,0.296,0.824,5.34,-0.693,1.564,-1.216,0.581,-0.773,0.074,1.274,0.009,-0.783,0.092,1999-07-26,8.42,0.267,0.873,5.106,0.036,1.484,-0.059,1.347,-0.045,0.151,1.311,0.008,-0.05,0.098,1999-12-07,8.097,0.241,0.824,5.406,-0.189,1.411,-0.605,0.992,-0.605,0.195,1.181,0.007,-0.266,0.1
16,42193930,HEALTHCARE INTEGRATED SVCS,3HCISQ,1997-05-20,10.593,1.847,4.919,0.428,0.545,4.14,0.113,2.68,0.003,2.135,2.135,0.107,0.22,1.13,1997-08-15,11.621,2.718,5.927,0.449,0.403,5.364,0.026,2.426,-0.051,2.023,2.023,0.118,0.039,1.919,1997-11-18,11.284,2.283,5.73,0.37,0.447,5.007,-0.111,2.566,-0.288,2.119,2.119,0.162,0.051,2.067,1998-04-03,13.541,2.781,7.582,0.071,0.219,5.519,-0.359,2.576,-0.468,2.357,2.357,0.154,-0.205,3.109,1998-05-11,14.923,3.068,8.564,0.387,1.072,5.898,0.452,3.199,0.306,2.127,2.127,0.195,0.647,3.44,1998-08-13,14.517,2.652,7.581,0.113,1.096,5.182,0.63,3.304,0.509,2.208,2.208,0.193,0.671,3.184,1998-11-17,16.774,3.704,9.279,0.321,1.118,6.36,0.538,3.257,0.393,2.139,2.139,0.167,0.705,3.513,1999-04-01,42.955,3.441,24.309,1.506,2.592,9.579,1.119,6.691,0.954,4.099,4.099,0.872,1.825,18.343,1999-05-25,42.917,3.251,23.738,1.391,2.105,9.08,0.48,6.023,0.675,3.918,3.918,0.846,1.303,18.064,1999-08-18,42.34,3.07,22.695,1.045,1.847,8.678,0.346,5.75,0.788,3.903,3.903,0.677,1.077,17.344,1999-11-15,42.191,13.838,22.129,0.899,1.45,8.318,0.077,5.385,0.956,3.935,3.935,0.598,0.652,5.879,2000-04-17,39.129,16.293,21.911,0.645,0.805,7.755,-0.581,4.794,0.201,3.989,3.989,0.65,-0.029,3.074
17,42883910,HICKOK INC  -CL A,HICKA,1997-02-14,12.092,0.0,1.29,1.179,-0.146,2.362,-0.309,4.651,-0.194,3.13,4.797,0.002,-0.324,0.0,1997-05-09,12.069,0.0,1.331,0.828,0.061,2.35,-0.114,4.844,-0.073,3.012,4.783,0.002,-0.139,0.0,1997-08-08,11.676,0.0,1.175,1.422,-0.213,2.249,-0.375,4.349,-0.236,2.796,4.562,0.002,-0.407,0.0,1997-12-11,13.736,0.127,2.119,2.668,1.806,2.294,1.658,7.315,1.108,3.757,5.509,0.005,1.671,0.064,1998-02-17,13.509,0.107,1.724,2.751,0.635,2.209,0.456,4.805,0.287,2.518,4.17,0.009,0.42,0.063,1998-05-13,14.865,0.58,2.536,0.33,1.016,2.529,0.858,6.005,0.541,3.157,4.989,0.011,0.827,0.462,1998-08-12,14.517,0.565,2.115,1.82,0.302,2.391,0.091,4.923,0.057,2.435,4.621,0.02,0.088,0.162,1998-12-09,15.047,0.549,2.496,1.593,0.144,2.42,0.032,5.035,0.149,2.708,4.891,0.019,0.015,0.162,1999-02-16,14.098,0.466,1.967,0.913,-0.181,2.335,-0.392,3.814,-0.247,2.08,3.995,0.018,-0.396,0.15,1999-05-14,13.707,0.448,1.802,0.563,-0.143,2.3,-0.359,4.581,-0.226,2.703,4.724,0.015,-0.357,0.135,1999-08-13,14.573,0.432,2.653,0.433,0.256,2.337,0.024,5.109,0.015,2.922,4.853,0.017,0.032,0.61,1999-12-09,14.282,0.418,2.172,0.534,0.188,2.225,0.083,5.323,0.19,3.09,5.135,0.018,0.094,0.233
18,10457610,BRADLEY PHARMACEUTICL  -CL A,BDY,1997-05-08,21.301,0.432,9.303,0.009,0.871,0.3,0.353,3.672,0.212,0.855,2.801,0.112,0.465,3.064,1997-08-12,19.607,0.326,7.528,0.651,0.684,0.28,0.213,3.702,0.13,0.952,3.018,0.071,0.284,2.999,1997-11-06,18.186,0.288,5.331,0.225,0.676,0.318,0.219,3.455,0.209,1.035,2.779,0.072,0.291,1.486,1998-03-16,18.182,0.265,5.008,0.514,0.515,0.278,0.18,4.195,0.355,1.351,3.68,0.037,0.217,1.439,1998-04-28,20.519,0.257,6.985,0.864,0.956,0.354,0.641,4.241,0.404,1.315,3.285,0.042,0.683,2.013,1998-08-04,18.828,0.226,5.195,0.039,0.591,0.365,0.284,3.688,0.179,1.019,3.097,0.042,0.326,0.813,1998-10-27,18.761,0.216,5.534,0.46,-0.442,0.365,-0.739,2.464,-0.465,0.882,2.906,0.031,-0.708,1.288,1999-03-08,22.564,1.246,8.693,1.418,1.191,0.357,0.853,5.46,0.801,1.38,4.269,0.037,0.89,2.566,1999-04-28,21.964,0.162,7.866,0.141,1.281,0.229,0.883,5.128,0.556,1.309,3.847,0.075,0.958,2.121,1999-07-22,20.362,0.228,6.38,0.781,0.509,0.298,0.146,4.288,0.093,1.346,3.779,0.047,0.193,1.851,1999-11-08,20.979,0.149,7.093,0.442,0.176,0.281,-0.132,4.128,-0.084,1.071,3.952,0.051,-0.081,1.913,2000-03-01,22.524,0.163,8.642,0.386,0.328,0.298,0.024,5.306,-0.004,1.357,4.978,0.062,0.086,3.349
19,00208K10,AT COMM CORP,ATCM,1997-05-16,2.299,0.0,1.014,0.389,0.098,0.351,0.032,1.273,0.029,0.423,1.175,0.0,0.04,0.0,1997-08-14,2.225,0.0,0.982,0.54,0.062,0.327,0.002,1.249,0.002,0.445,1.187,0.0,0.005,0.0,1997-11-14,5.272,0.0,1.15,3.13,-0.029,0.378,-0.076,1.266,-0.08,0.464,1.295,0.0,-0.084,0.0,1998-03-16,5.654,0.0,1.464,2.634,-0.369,0.432,0.081,1.273,0.077,0.577,1.642,0.0,-0.373,0.0,1998-05-14,4.721,0.069,1.567,2.062,-0.99,0.769,-1.025,1.198,-1.026,0.521,2.188,0.0,-1.053,0.0,1998-08-14,3.728,0.061,1.589,0.918,-0.966,0.86,-1.024,1.358,-1.029,0.564,2.324,0.003,-1.04,0.0,1998-11-16,6.034,0.051,1.755,3.396,-0.784,0.928,-0.849,1.312,-0.852,0.461,2.096,0.001,-0.859,0.0,1999-02-22,11.408,0.042,1.753,8.272,-0.988,1.446,-0.974,1.394,-0.974,0.501,2.382,0.002,-1.081,0.0,1999-05-13,9.973,0.033,1.745,6.441,-1.369,1.693,-1.391,1.314,-1.394,0.436,2.683,0.001,-1.478,0.0,1999-08-12,8.671,0.056,2.257,4.68,-1.884,1.85,-1.968,1.375,-1.971,0.472,3.259,0.001,-2.032,0.014,1999-11-12,6.085,0.04,2.145,2.452,-2.389,1.874,-2.461,1.346,-2.464,0.454,3.735,0.001,-2.544,0.015,2000-02-23,11.538,0.023,2.9,7.844,-2.613,1.828,-2.668,1.542,-2.676,0.545,4.155,0.003,-2.768,0.018
20,05635W10,BACK YARD BURGERS INC,BYBI,1997-04-28,11.287,1.784,3.257,0.851,0.239,7.932,-0.086,5.889,-0.086,4.624,5.65,0.054,-0.026,0.308,1997-07-23,11.68,1.757,3.337,0.629,0.614,8.537,0.305,6.537,0.305,4.799,5.923,0.052,0.352,0.196,1997-10-23,11.887,2.011,3.333,0.439,0.532,9.08,0.204,6.65,0.204,5.003,6.118,0.054,0.251,0.188,1998-02-05,13.155,2.864,4.857,1.328,0.785,9.451,-0.261,6.958,-0.261,4.913,6.173,0.082,0.194,0.217,1998-04-23,14.029,3.825,5.489,0.881,0.538,10.704,0.165,6.367,0.165,4.686,5.829,0.099,0.258,0.259,1998-07-23,14.933,4.266,6.005,0.758,0.752,11.778,0.366,7.133,0.366,5.151,6.381,0.111,0.475,0.334,1998-11-04,15.367,4.459,6.221,0.703,0.641,12.37,0.21,7.098,0.21,5.256,6.457,0.124,0.334,0.356,1999-02-03,16.948,5.097,7.362,0.815,0.406,13.365,0.079,6.766,0.43,5.16,6.36,0.151,0.207,0.361,1999-04-22,16.64,4.967,7.003,0.398,0.505,13.48,0.07,6.851,0.042,5.109,6.346,0.129,0.194,0.405,1999-07-21,18.336,5.132,8.605,1.09,0.632,14.35,0.145,7.763,0.087,5.792,7.131,0.144,0.296,0.444,1999-10-20,18.328,5.352,8.487,0.55,0.631,14.95,0.15,7.675,0.103,5.627,7.044,0.142,0.293,0.445,2000-02-16,18.34,5.689,9.282,1.697,0.555,13.211,-1.295,7.006,-0.79,5.124,6.451,0.151,0.185,0.489
21,51179510,LAKELAND INDUSTRIES INC,LAKE,1997-06-12,18.71,6.033,8.414,0.569,0.943,1.041,0.771,12.014,0.471,9.621,11.071,0.101,0.856,0.05,1997-09-08,19.942,5.811,9.161,0.273,0.986,1.183,0.814,11.935,0.47,9.326,10.949,0.105,0.907,0.05,1997-12-08,23.87,7.624,12.654,0.673,0.814,1.363,0.584,11.092,0.358,8.643,10.278,0.128,0.704,0.05,1998-04-30,25.812,9.216,14.294,0.223,0.732,1.392,0.421,12.222,0.301,10.041,11.49,0.164,0.572,0.05,1998-06-15,26.351,10.145,14.032,0.487,1.588,1.315,1.315,16.042,0.802,12.745,14.454,0.168,1.47,0.05,1998-09-14,27.592,12.355,14.62,1.247,1.223,1.268,0.907,13.854,0.552,10.896,12.631,0.208,1.106,0.05,1998-12-10,27.589,11.556,14.236,1.386,0.883,1.207,0.578,11.357,0.355,8.995,10.474,0.208,0.764,0.05,1999-04-20,27.16,0.464,13.435,1.436,0.764,1.326,0.422,13.402,0.371,11.11,12.638,0.19,0.583,10.778,1999-06-11,27.618,0.452,13.389,1.495,1.075,1.236,0.779,15.456,0.504,12.723,14.381,0.169,0.934,9.649,1999-09-10,27.596,0.456,13.282,0.73,0.395,1.667,0.146,13.941,0.086,11.663,13.546,0.169,0.3,9.613,1999-12-13,31.897,12.18,17.14,0.874,1.151,1.834,0.807,13.688,0.509,10.77,12.537,0.201,1.003,0.6,2000-04-28,34.77,2.709,19.365,0.651,1.274,1.852,0.777,15.559,0.649,12.402,14.285,0.282,1.06,11.719
22,84657330,SPARTA FOODS INC,SPFO,1997-01-27,7.217,1.952,4.093,0.009,0.309,3.783,0.112,3.111,0.111,2.045,2.802,0.083,0.163,1.426,1997-04-24,7.159,1.842,3.965,0.104,0.27,3.574,0.072,3.194,0.07,2.143,2.924,0.083,0.134,1.261,1997-07-24,7.758,1.729,4.157,0.031,0.599,3.623,0.421,3.81,0.408,2.419,3.211,0.074,0.46,1.233,1997-11-25,10.897,4.051,7.411,0.001,0.496,5.118,-0.147,3.963,-0.153,2.587,3.467,0.08,0.289,1.535,1998-01-21,10.862,3.997,7.373,0.001,0.205,6.565,-0.009,3.812,-0.01,2.603,3.607,0.092,0.045,1.917,1998-04-17,11.591,4.204,5.816,0.95,0.147,6.563,-0.068,3.266,-0.068,2.312,3.119,0.111,0.005,0.73,1998-07-17,10.448,2.802,4.173,0.677,0.599,6.48,0.338,3.97,0.336,2.479,3.371,0.077,0.374,0.356,1998-11-24,10.721,2.667,4.011,1.131,0.34,6.257,0.168,3.915,0.436,2.572,3.575,0.054,0.18,0.367,1999-01-15,10.959,2.571,3.837,1.383,0.241,6.226,0.02,3.675,0.012,2.391,3.434,0.05,0.038,0.374,1999-04-23,12.601,2.471,3.941,2.46,0.002,6.211,-0.222,3.431,-0.217,2.333,3.429,0.049,-0.21,0.382,1999-07-30,12.411,2.369,3.646,2.174,0.341,6.027,0.106,4.092,0.105,2.552,3.751,0.048,0.114,0.392,1999-12-10,12.793,1.476,3.919,2.702,0.415,5.931,0.121,4.551,0.11,2.881,4.136,0.046,0.132,1.19
23,69830420,PANCHOS MEXICAN BUFFET INC,PAMX,1997-01-27,37.553,3.518,11.791,0.177,-0.005,31.931,-0.99,16.574,-0.674,15.327,16.579,0.077,-0.939,0.0,1997-05-07,35.195,2.536,12.994,0.485,0.274,28.129,-5.722,16.585,-4.087,14.838,16.311,0.123,-0.65,0.847,1997-08-06,34.683,0.263,12.539,0.784,0.742,27.433,-0.126,16.745,-0.08,14.756,16.003,0.089,-0.047,4.329,1997-11-19,32.858,2.287,10.589,0.429,0.96,26.187,0.272,17.053,0.125,14.905,16.093,0.059,0.181,0.15,1998-01-27,32.383,2.154,10.478,0.344,0.307,25.526,-0.44,15.675,-0.298,14.132,15.368,0.049,-0.472,0.0,1998-04-27,31.661,1.574,10.002,0.707,0.412,24.963,-0.373,16.128,-0.246,14.417,15.716,0.065,-0.347,0.0,1998-08-10,21.432,0.399,12.085,1.702,-0.063,16.386,-7.791,16.783,-12.365,15.573,16.846,0.056,-0.8,2.505,1998-11-16,20.418,1.761,10.694,0.546,0.554,16.053,0.391,15.56,0.391,13.801,15.006,0.042,0.021,0.49,1999-01-20,19.124,0.717,9.276,0.671,0.507,15.809,0.114,13.767,0.114,12.064,13.26,0.017,0.007,0.15,1999-04-27,18.845,0.279,8.423,1.509,0.909,15.491,0.55,14.35,0.562,12.085,13.441,0.005,0.424,0.15,1999-07-29,19.397,0.25,7.822,2.158,1.44,15.314,1.084,14.727,1.084,12.021,13.287,0.0,0.946,0.148,1999-11-08,18.412,0.222,6.709,1.242,0.582,15.542,0.128,14.559,0.128,12.796,13.977,0.0,0.103,0.139
24,13191610,CAM COMM SOLUTIONS INC,CADA.,1997-01-29,7.502,0.0,2.28,2.977,0.337,0.793,0.267,4.779,0.187,2.404,4.442,0.0,0.232,0.0,1997-05-01,6.985,0.0,1.775,2.422,0.016,1.235,-0.068,3.597,-0.048,1.839,3.581,0.0,-0.098,0.0,1997-07-31,7.252,0.0,2.03,3.026,0.117,0.72,0.014,4.419,0.01,2.348,4.302,0.0,-0.011,0.0,1997-11-20,7.608,0.0,2.324,2.916,0.155,0.789,0.044,4.685,0.028,2.459,4.53,0.0,0.01,0.0,1998-02-11,6.94,0.0,1.766,2.477,-0.025,0.831,-0.112,4.208,-0.112,2.338,4.233,0.0,-0.142,0.0,1998-05-13,7.559,0.0,2.301,2.336,-0.021,0.811,-0.118,4.403,-0.118,2.41,4.424,0.0,-0.145,0.0,1998-07-15,7.865,0.0,2.355,2.363,0.35,0.845,0.25,4.928,0.25,2.646,4.578,0.0,0.223,0.0,1998-11-18,8.502,0.0,2.705,2.812,0.331,0.828,0.221,5.242,0.147,2.832,4.911,0.0,0.191,0.0,1999-01-19,9.318,0.0,3.363,2.959,0.396,0.915,0.26,5.617,0.156,3.129,5.221,0.0,0.233,0.0,1999-04-20,9.816,0.0,3.698,3.307,0.403,0.965,0.252,6.306,0.151,3.54,5.903,0.0,0.225,0.0,1999-07-20,10.694,0.0,4.056,4.081,0.887,0.954,0.716,7.779,0.431,4.012,6.892,0.0,0.684,0.0,1999-11-15,11.899,0.0,4.311,5.049,1.213,1.06,1.062,8.045,0.742,4.006,6.832,0.0,1.022,0.0
25,23323010,DMI FURNITURE INC,DMIF,1997-01-13,34.037,13.227,22.286,1.137,1.825,10.746,1.388,15.789,0.861,11.748,13.964,0.292,1.562,2.025,1997-03-31,31.085,10.369,18.821,1.298,1.215,10.797,0.702,13.867,0.435,10.566,12.652,0.269,0.971,2.014,1997-07-11,32.118,10.259,19.357,1.463,1.197,10.824,0.919,12.53,0.57,9.107,11.333,0.238,0.965,2.003,1997-10-21,35.551,12.845,22.29,1.592,1.334,10.957,0.87,14.248,0.55,10.825,12.914,0.206,1.063,2.012,1998-01-12,38.283,14.407,24.298,1.604,1.869,11.507,1.306,17.439,0.81,13.0,15.57,0.259,1.565,2.056,1998-04-08,34.868,11.902,20.799,2.124,0.623,11.758,0.185,12.785,0.116,9.924,12.162,0.206,0.391,2.041,1998-07-09,39.553,15.728,25.038,2.139,1.416,12.02,0.884,16.008,0.549,11.942,14.592,0.246,1.107,2.326,1998-10-27,41.329,21.393,31.072,1.093,1.494,11.937,0.756,18.495,0.5,14.18,17.001,0.348,1.095,1.524,1999-01-12,46.141,24.156,35.034,0.701,2.063,11.695,1.293,23.003,0.805,17.958,20.94,0.453,1.746,1.517,1999-03-31,42.332,22.477,30.608,0.577,1.273,11.482,0.516,20.287,0.32,16.026,19.014,0.441,0.957,1.515,1999-07-12,43.375,23.25,31.302,1.134,1.209,11.327,0.498,18.95,0.309,14.735,17.741,0.411,0.909,1.513,1999-11-12,45.279,25.425,33.539,0.785,0.845,10.879,-0.492,18.133,-0.346,14.537,17.288,0.45,0.558,1.509
